DateTime;Total Load
64851;10142.21
64852;10230.58
64853;10510.86
64854;10658.43
64855;10785.58
64856;10878.97
64857;11075.79
64858;11236.77
64859;11346.85
64860;11420.44
64861;11498.98
64862;11715.01
64863;11725.54
64864;11681.05
64865;11700.9
64866;11683.39
64867;11456.68
64868;11091.69
64869;11075.53
64870;10853.32
64871;10903.74
64872;10850.53
64873;10976.62
64874;11024.36
64875;11147.04
64876;11173.64
64877;10999.49
64878;11082.76
64879;10786.66
64880;10917.98
64881;11048.66
64882;11085.58
64883;11068.29
64884;11153.51
64885;11130.87
64886;11117.08
64887;11183.56
64888;11289.8
64889;11259.77
64890;11187.55
64891;11191.32
64892;11019.9
64893;11096.96
64894;11009.54
64895;10884.46
64896;10779.62
64897;10687.32
64898;10719.85
64899;10666.4
64900;10500.04
64901;10193.73
64902;10114.67
64903;9980.8
64904;10066.28
64905;9993.58
64906;9817.71
64907;9633.7
64908;9578.36
64909;9321.28
64910;9290.69
64911;8971.5
64912;9063.88
64913;8886.22
64914;8748.03
64915;8892.09
64916;8770.41
64917;8749.57
64918;8882.88
64919;8710.75
64920;8820.11
64921;9243.08
64922;9273.05
64923;9026.96
64924;9172.93
64925;8984.24
64926;9053.96
64927;9090.48
64928;9059.22
64929;9418.98
64930;9399.02
64931;9418.03
64932;9757.16
64933;10093.91
64934;10491.1
64935;10289.06
64936;10020.7
64937;10108.73
64938;10193.16
64939;10357.55
64940;10515.58
64941;10507.86
64942;10827.82
64943;10630.71
64944;10433.41
64945;10260.94
64946;10419.5
64947;10431.25
64948;10563.42
64949;10785.71
64950;11026.46
64951;11066.47
64952;11334.24
64953;11325.12
64954;11625.91
64955;11676.8
64956;11763.73
64957;12044.63
64958;12220.56
64959;12252.79
64960;12276.23
64961;12405.57
64962;12248.34
64963;11984.91
64964;11705.66
64965;11642.48
64966;11561.76
64967;11497.59
64968;11436.99
64969;11399.59
64970;11304.52
64971;11281.29
64972;11260.16
64973;11250.57
64974;11259.8
64975;11407.92
64976;11587.8
64977;11592.41
64978;11662.19
64979;11631.5
64980;11707.74
64981;11765.17
64982;11835.58
64983;11873.49
64984;12044.77
64985;11984.71
64986;11998.1
64987;12096.46
64988;12118.03
64989;12249.2
64990;12243.85
64991;12133.44
64992;12280.91
64993;12267.18
64994;12274.48
64995;12233.83
64996;12289.05
64997;12238.57
64998;12196.79
64999;12163.07
65000;12124.1
65001;12124.88
65002;11976.95
65003;11789.84
65004;11516.17
65005;11234.4
65006;10966.9
65007;10753.56
65008;10584.72
65009;10032.58
65010;9809.72
65011;9648.14
65012;9597.95
65013;9446.12
65014;9329.4
65015;9346.49
65016;9397.84
65017;9339.84
65018;9425.9
65019;9440.84
65020;9433.79
65021;9463.09
65022;9496.65
65023;9654.37
65024;9680.08
65025;9571.17
65026;9646.52
65027;9731.78
65028;9922.64
65029;9745.29
65030;9917.97
65031;10112.22
65032;10216.31
65033;10085.33
65034;10093.8
65035;10583.6
65036;10696.23
65037;10559.47
65038;10509.39
65039;10557.42
65040;10318.12
65041;10135.17
65042;10327.91
65043;10430.46
65044;10518.44
65045;10711.99
65046;11017.52
65047;11073.22
65048;11427.55
65049;11748.57
65050;11985.21
65051;12159.76
65052;12537.35
65053;12826.03
65054;12988.1
65055;12565.19
65056;12602.35
65057;12528.34
65058;12393.99
65059;12200.33
65060;11844.83
65061;11610.22
65062;11539.08
65063;11567.06
65064;11691.89
65065;11749.28
65066;11724.95
65067;11737.35
65068;11796.07
65069;11735.69
65070;11733.42
65071;11545.46
65072;11578.56
65073;11607.04
65074;11673.33
65075;11681.39
65076;11834.56
65077;11792.74
65078;11753.9
65079;11811.2
65080;11909.94
65081;12023.28
65082;11935.05
65083;11875.76
65084;11874.33
65085;11848.55
65086;11837.1
65087;11825.1
65088;11731.18
65089;11805.7
65090;11791.29
65091;11795.59
65092;11918.88
65093;11944.15
65094;11851.82
65095;11893.16
65096;11850.04
65097;11744.38
65098;11621.0
65099;11446.04
65100;11137.58
65101;11018.25
65102;10722.92
65103;10581.35
65104;10182.08
65105;9711.44
65106;9520.32
65107;9440.4
65108;9200.5
65109;9011.28
65110;9041.49
65111;8933.58
65112;8741.56
65113;8708.62
65114;9199.4
65115;8964.09
65116;8986.08
65117;9154.74
65118;9046.02
65119;9053.5
65120;9189.65
65121;9291.51
65122;9398.75
65123;9549.46
65124;9732.03
65125;9596.67
65126;9661.6
65127;9774.09
65128;9955.35
65129;10060.31
65130;10156.52
65131;10368.19
65132;10410.05
65133;10364.31
65134;10509.16
65135;10531.68
65136;10334.57
65137;10288.72
65138;10503.48
65139;10552.81
65140;10750.81
65141;10930.37
65142;11068.78
65143;11243.42
65144;11461.02
65145;11465.27
65146;11673.96
65147;11815.32
65148;11919.15
65149;12181.55
65150;12219.98
65151;12300.77
65152;12305.24
65153;12303.68
65154;12261.21
65155;11915.27
65156;11590.78
65157;11583.74
65158;11522.55
65159;11555.6
65160;11595.16
65161;11480.67
65162;11488.26
65163;11510.27
65164;11588.42
65165;11623.21
65166;11602.99
65167;11654.36
65168;11721.48
65169;11775.77
65170;11676.89
65171;11661.54
65172;11785.32
65173;11836.29
65174;11879.89
65175;11835.98
65176;11894.49
65177;11983.12
65178;12038.02
65179;11800.65
65180;11857.65
65181;12081.77
65182;11729.69
65183;11973.55
65184;12064.08
65185;11945.08
65186;11824.4
65187;11966.34
65188;11872.25
65189;11827.49
65190;11888.63
65191;11894.07
65192;11764.03
65193;11746.12
65194;11542.38
65195;11392.36
65196;11200.65
65197;11001.82
65198;10796.5
65199;10448.36
65200;10186.61
65201;9869.27
65202;9679.04
65203;9617.24
65204;9345.75
65205;9149.22
65206;9121.43
65207;9126.92
65208;9179.15
65209;9078.65
65210;9140.8
65211;9206.01
65212;9176.13
65213;9320.89
65214;9412.16
65215;9360.32
65216;9446.05
65217;9366.16
65218;9518.44
65219;9761.28
65220;9850.03
65221;9906.27
65222;9920.16
65223;10058.46
65224;10097.4
65225;10121.69
65226;10273.87
65227;10375.51
65228;10398.8
65229;10288.46
65230;10439.44
65231;10509.27
65232;10439.6
65233;10293.64
65234;10499.92
65235;10574.81
65236;10745.24
65237;10908.73
65238;11219.0
65239;11305.5
65240;11448.03
65241;11630.09
65242;11658.56
65243;11784.78
65244;11915.22
65245;12021.29
65246;12166.66
65247;12317.89
65248;12441.53
65249;12642.02
65250;12552.36
65251;12330.86
65252;12092.15
65253;11862.89
65254;11776.27
65255;11891.21
65256;11932.59
65257;11774.25
65258;11887.02
65259;11743.26
65260;11817.38
65261;11844.89
65262;11917.57
65263;11996.87
65264;12037.87
65265;12158.6
65266;12088.07
65267;12178.38
65268;12269.78
65269;12218.8
65270;12292.1
65271;12215.86
65272;12239.48
65273;12478.45
65274;12510.99
65275;12464.91
65276;12400.6
65277;12280.12
65278;12228.22
65279;12296.55
65280;12308.98
65281;12238.45
65282;12223.67
65283;12192.02
65284;12251.49
65285;12199.47
65286;12058.7
65287;12059.83
65288;11813.67
65289;11678.21
65290;11585.36
65291;11380.75
65292;11152.83
65293;10910.74
65294;10677.44
65295;10440.95
65296;10126.91
65297;9751.14
65298;9456.17
65299;9357.35
65300;9317.24
65301;9181.51
65302;9180.97
65303;9095.64
65304;9079.39
65305;9083.09
65306;9169.77
65307;9104.23
65308;9160.56
65309;9178.38
65310;9231.09
65311;9260.16
65312;9310.66
65313;9357.81
65314;9442.63
65315;9623.1
65316;9830.09
65317;9913.59
65318;10002.07
65319;10154.41
65320;10244.89
65321;10425.26
65322;10508.32
65323;10620.38
65324;10681.66
65325;10480.16
65326;10659.99
65327;10584.59
65328;10450.48
65329;10438.41
65330;10608.23
65331;11015.55
65332;11048.42
65333;11289.37
65334;11485.82
65335;11444.76
65336;11554.37
65337;11748.33
65338;11950.58
65339;12177.01
65340;12309.74
65341;12527.18
65342;12641.04
65343;12760.94
65344;12747.01
65345;12869.43
65346;12759.83
65347;12473.88
65348;12247.42
65349;12217.31
65350;11991.48
65351;12008.77
65352;11793.79
65353;11922.22
65354;12038.85
65355;11952.08
65356;12130.21
65357;12112.21
65358;12130.81
65359;12003.06
65360;12183.08
65361;12197.67
65362;12333.19
65363;12047.04
65364;12114.17
65365;12071.01
65366;11947.79
65367;12060.79
65368;12151.15
65369;12270.34
65370;12087.7
65371;12318.77
65372;12228.29
65373;12335.45
65374;12272.91
65375;12472.53
65376;12614.03
65377;12517.57
65378;12549.04
65379;12319.63
65380;12205.54
65381;12251.03
65382;12325.16
65383;12237.91
65384;11971.48
65385;11870.53
65386;11713.13
65387;11262.6
65388;11099.88
65389;11027.87
65390;10853.03
65391;10405.43
65392;9731.82
65393;9623.18
65394;9547.49
65395;9270.72
65396;9062.04
65397;8938.67
65398;8851.68
65399;8922.7
65400;8796.26
65401;8570.34
65402;8571.54
65403;8728.53
65404;8808.98
65405;8787.63
65406;8898.16
65407;8950.54
65408;8986.04
65409;9131.66
65410;9205.35
65411;9252.35
65412;9342.36
65413;9328.64
65414;9561.39
65415;9690.02
65416;9808.89
65417;9902.91
65418;10006.44
65419;10008.29
65420;10113.88
65421;10067.27
65422;10189.66
65423;10208.98
65424;10030.04
65425;9969.22
65426;10050.7
65427;10132.49
65428;10284.05
65429;10375.9
65430;10582.93
65431;10690.01
65432;10792.95
65433;10881.52
65434;11041.94
65435;11202.2
65436;11233.42
65437;11229.97
65438;11299.92
65439;11170.32
65440;11267.45
65441;11328.22
65442;11194.75
65443;10960.79
65444;10662.03
65445;10534.58
65446;10323.5
65447;10208.38
65448;10119.5
65449;10096.83
65450;10078.78
65451;10173.03
65452;10178.3
65453;10057.27
65454;10153.68
65455;10221.99
65456;10384.33
65457;10433.17
65458;10496.87
65459;10578.77
65460;10917.74
65461;10995.82
65462;11054.89
65463;11025.0
65464;11172.34
65465;11222.61
65466;11080.62
65467;10858.99
65468;10612.23
65469;10655.01
65470;10687.54
65471;10634.09
65472;10515.68
65473;10349.25
65474;10266.76
65475;10213.82
65476;10012.26
65477;9868.64
65478;9926.98
65479;9788.7
65480;9664.71
65481;9490.67
65482;9458.52
65483;9479.8
65484;9365.82
65485;9281.14
65486;9339.72
65487;9391.05
65488;9303.59
65489;9192.86
65490;8999.82
65491;9051.58
65492;9084.13
65493;9096.65
65494;9187.31
65495;9292.77
65496;9302.68
65497;9234.2
65498;9215.79
65499;9213.22
65500;9338.13
65501;9275.29
65502;9404.48
65503;9481.92
65504;9529.01
65505;9663.64
65506;9647.75
65507;9915.38
65508;9972.26
65509;9940.54
65510;10147.08
65511;10297.9
65512;10438.08
65513;10462.16
65514;10520.63
65515;10606.7
65516;10569.01
65517;10558.06
65518;10548.34
65519;10598.86
65520;10580.83
65521;10631.35
65522;10626.11
65523;10729.53
65524;10895.07
65525;11022.82
65526;11198.32
65527;11467.24
65528;11721.86
65529;11832.86
65530;11982.06
65531;12158.13
65532;12324.75
65533;12602.04
65534;12529.09
65535;12463.89
65536;12550.59
65537;12470.29
65538;12295.63
65539;12117.86
65540;11731.15
65541;11512.53
65542;11403.21
65543;11398.79
65544;11345.76
65545;11299.16
65546;11274.02
65547;11314.22
65548;11441.14
65549;11380.96
65550;11395.86
65551;11523.41
65552;11381.47
65553;11443.07
65554;11386.88
65555;11356.09
65556;11458.37
65557;11439.69
65558;11654.35
65559;11578.39
65560;11645.77
65561;11701.56
65562;11543.5
65563;11568.64
65564;11473.42
65565;11426.44
65566;11527.79
65567;11500.61
65568;11304.05
65569;11310.7
65570;11247.41
65571;11071.77
65572;10926.82
65573;10667.2
65574;10581.66
65575;10489.62
65576;10366.47
65577;10202.59
65578;10021.24
65579;9890.82
65580;9801.04
65581;9694.78
65582;9790.37
65583;9606.1
65584;9597.58
65585;9437.75
65586;9375.8
65587;9380.73
65588;9329.14
65589;9242.93
65590;9358.14
65591;9246.61
65592;9368.71
65593;9414.13
65594;9483.6
65595;9580.22
65596;9684.08
65597;9726.02
65598;9881.87
65599;9950.57
65600;9952.18
65601;10094.34
65602;10331.7
65603;10511.88
65604;10552.46
65605;10461.78
65606;10601.52
65607;10812.13
65608;10933.5
65609;10981.31
65610;11190.91
65611;11247.64
65612;11405.44
65613;11234.76
65614;11291.96
65615;11272.06
65616;11137.83
65617;10839.11
65618;11097.85
65619;11164.15
65620;11253.13
65621;11430.92
65622;11662.42
65623;11824.75
65624;11899.46
65625;11992.27
65626;12178.06
65627;12355.78
65628;12530.29
65629;12672.58
65630;12879.64
65631;12947.3
65632;12986.62
65633;12963.92
65634;12914.49
65635;12819.69
65636;12579.57
65637;12460.75
65638;12396.34
65639;12346.41
65640;12294.43
65641;12354.36
65642;12413.11
65643;12400.72
65644;12442.06
65645;12480.11
65646;12545.57
65647;12629.81
65648;12624.96
65649;12652.12
65650;12672.82
65651;12761.55
65652;12831.68
65653;12831.5
65654;12836.7
65655;12739.53
65656;12870.03
65657;12949.87
65658;12959.35
65659;12915.93
65660;12863.83
65661;12880.42
65662;12850.92
65663;12894.07
65664;12894.66
65665;12965.01
65666;13032.56
65667;13036.56
65668;12960.05
65669;12806.39
65670;12662.09
65671;12745.41
65672;12628.82
65673;12443.72
65674;12413.59
65675;12133.35
65676;11889.86
65677;11672.49
65678;11345.7
65679;11137.52
65680;10770.09
65681;10428.03
65682;10347.07
65683;10219.31
65684;10025.06
65685;9761.47
65686;9803.2
65687;9863.07
65688;9912.42
65689;9781.06
65690;9921.52
65691;9915.49
65692;9997.2
65693;9989.52
65694;10059.22
65695;10034.34
65696;10120.42
65697;10083.63
65698;10310.14
65699;10496.33
65700;10630.55
65701;10671.49
65702;10636.94
65703;10775.13
65704;10856.58
65705;10921.04
65706;11029.15
65707;11136.22
65708;11220.54
65709;11213.55
65710;11320.14
65711;11260.47
65712;11179.63
65713;10902.33
65714;11124.0
65715;11260.03
65716;11407.95
65717;11622.58
65718;11805.58
65719;11885.58
65720;12139.49
65721;12497.68
65722;12549.38
65723;12641.94
65724;12735.26
65725;12837.58
65726;12986.11
65727;13118.12
65728;13198.99
65729;13227.21
65730;13153.65
65731;13114.08
65732;12777.18
65733;12670.86
65734;12657.84
65735;12825.41
65736;12842.15
65737;12763.98
65738;12805.49
65739;12803.27
65740;12862.39
65741;12977.0
65742;12847.28
65743;12829.92
65744;12693.4
65745;12663.18
65746;12644.99
65747;12807.82
65748;13015.24
65749;12963.43
65750;13025.94
65751;12961.77
65752;13125.33
65753;13163.29
65754;13148.53
65755;13120.12
65756;12938.94
65757;12992.55
65758;12889.24
65759;12888.89
65760;12921.4
65761;12883.42
65762;12856.74
65763;12747.52
65764;12755.91
65765;12643.64
65766;12655.03
65767;12670.5
65768;12605.2
65769;12350.36
65770;12379.45
65771;12061.9
65772;11682.61
65773;11639.47
65774;11491.44
65775;10947.07
65776;10280.53
65777;9864.14
65778;10065.87
65779;10075.08
65780;9911.56
65781;9808.18
65782;9737.31
65783;9569.88
65784;9529.44
65785;9674.82
65786;9655.98
65787;9622.34
65788;9700.06
65789;9796.15
65790;9747.52
65791;9860.3
65792;9976.76
65793;10075.34
65794;10013.01
65795;10077.98
65796;10250.94
65797;10302.72
65798;10343.5
65799;10625.58
65800;10671.28
65801;10724.14
65802;10894.73
65803;10964.32
65804;11146.33
65805;11050.74
65806;11068.38
65807;10997.42
65808;10893.6
65809;10792.39
65810;11004.7
65811;11112.02
65812;11215.4
65813;11179.58
65814;11321.92
65815;11447.89
65816;11642.98
65817;11757.81
65818;11862.34
65819;11985.11
65820;12199.75
65821;12473.51
65822;12494.94
65823;12722.4
65824;12775.84
65825;12825.43
65826;12733.45
65827;12621.34
65828;12408.93
65829;12306.17
65830;12185.37
65831;12144.27
65832;12180.28
65833;12322.63
65834;12388.94
65835;12432.25
65836;12479.44
65837;12381.38
65838;12420.16
65839;12405.66
65840;12353.35
65841;12355.15
65842;12345.14
65843;12416.73
65844;12366.42
65845;12377.06
65846;12437.44
65847;12397.29
65848;12495.67
65849;12595.22
65850;12557.56
65851;12504.52
65852;12479.62
65853;12567.08
65854;12604.03
65855;12530.16
65856;12529.67
65857;12558.09
65858;12644.86
65859;12585.71
65860;12485.68
65861;12316.98
65862;12427.31
65863;12346.04
65864;12229.55
65865;12089.54
65866;12004.78
65867;11804.69
65868;11435.06
65869;11384.28
65870;11059.99
65871;10777.93
65872;10535.78
65873;10066.1
65874;9814.81
65875;9699.47
65876;9552.18
65877;9384.81
65878;9339.56
65879;9462.36
65880;9319.61
65881;9302.78
65882;9398.9
65883;9375.16
65884;9403.78
65885;9329.92
65886;9436.32
65887;9549.13
65888;9724.64
65889;9730.33
65890;9982.77
65891;9957.29
65892;10007.4
65893;10186.7
65894;10400.9
65895;10514.4
65896;10575.66
65897;10683.02
65898;10787.41
65899;10859.62
65900;10964.27
65901;10955.11
65902;10992.73
65903;10997.61
65904;10927.67
65905;10800.92
65906;11008.8
65907;11167.84
65908;11130.23
65909;11173.28
65910;11250.38
65911;11321.86
65912;11590.71
65913;11789.4
65914;11798.49
65915;11808.59
65916;12083.64
65917;12256.7
65918;12399.46
65919;12455.21
65920;12507.32
65921;12520.1
65922;12525.87
65923;12410.44
65924;12009.14
65925;11833.8
65926;11638.25
65927;11827.83
65928;11904.93
65929;11768.92
65930;11903.56
65931;11800.4
65932;11773.27
65933;11697.25
65934;11891.31
65935;11834.68
65936;11809.05
65937;11823.7
65938;11886.86
65939;11897.0
65940;11944.29
65941;12181.02
65942;12310.27
65943;12210.99
65944;12252.33
65945;12424.32
65946;12527.19
65947;12574.8
65948;12433.79
65949;12430.87
65950;12443.13
65951;12391.55
65952;12520.79
65953;12490.09
65954;12457.84
65955;12565.24
65956;12182.67
65957;11863.43
65958;11963.2
65959;12052.57
65960;11979.74
65961;11736.02
65962;11652.25
65963;11453.44
65964;11184.91
65965;10914.25
65966;10582.3
65967;10478.99
65968;10115.61
65969;9701.75
65970;9570.18
65971;9411.97
65972;9364.61
65973;9134.53
65974;9033.5
65975;9066.98
65976;8990.01
65977;8909.68
65978;9000.74
65979;8981.74
65980;9142.33
65981;9143.12
65982;9229.28
65983;9250.13
65984;9224.73
65985;9321.43
65986;9450.9
65987;9589.7
65988;9730.05
65989;9783.1
65990;9872.19
65991;9902.95
65992;10109.74
65993;10206.55
65994;10369.23
65995;10556.63
65996;10554.99
65997;10528.92
65998;10605.37
65999;10665.75
66000;10612.47
66001;10454.12
66002;10607.0
66003;10772.38
66004;10811.23
66005;11067.02
66006;11368.88
66007;11414.11
66008;11700.87
66009;11800.65
66010;12033.22
66011;12135.9
66012;12329.39
66013;12493.16
66014;12638.39
66015;12804.72
66016;12981.59
66017;13070.44
66018;12988.31
66019;12906.98
66020;12663.91
66021;12576.69
66022;12416.33
66023;12458.09
66024;12380.61
66025;12339.16
66026;12372.85
66027;12405.49
66028;12385.71
66029;12229.43
66030;12343.6
66031;12352.88
66032;12572.97
66033;12652.36
66034;12500.11
66035;12529.33
66036;12600.08
66037;12601.44
66038;12653.72
66039;12727.11
66040;12901.84
66041;12787.3
66042;12751.39
66043;12818.19
66044;12926.66
66045;12888.43
66046;12795.67
66047;12793.36
66048;12875.22
66049;12778.38
66050;12703.71
66051;12741.13
66052;12614.75
66053;12502.14
66054;12486.97
66055;12462.87
66056;12346.79
66057;12171.51
66058;12074.41
66059;11723.66
66060;11491.25
66061;11341.57
66062;10948.65
66063;10651.75
66064;10427.14
66065;9927.89
66066;9806.09
66067;9598.06
66068;9382.17
66069;9243.12
66070;9213.76
66071;9155.58
66072;9071.03
66073;8961.04
66074;9066.93
66075;9001.29
66076;9040.07
66077;9303.13
66078;9279.03
66079;9308.66
66080;9388.43
66081;9342.42
66082;9485.04
66083;9586.3
66084;9616.59
66085;9678.36
66086;9874.04
66087;9778.4
66088;9860.97
66089;10085.97
66090;10201.69
66091;10334.17
66092;10415.18
66093;10326.06
66094;10424.0
66095;10411.33
66096;10393.77
66097;10367.48
66098;10383.94
66099;10529.69
66100;10653.2
66101;10672.04
66102;10818.29
66103;11084.69
66104;11137.86
66105;11164.88
66106;11269.19
66107;11427.86
66108;11578.65
66109;11708.99
66110;11709.97
66111;11679.48
66112;11699.72
66113;11687.7
66114;11520.83
66115;11396.26
66116;11035.9
66117;10662.31
66118;10587.56
66119;10502.29
66120;10417.02
66121;10215.93
66122;10175.53
66123;10200.35
66124;10191.37
66125;10028.61
66126;10192.64
66127;10086.2
66128;10121.71
66129;10188.9
66130;10344.93
66131;10380.87
66132;10612.6
66133;10774.57
66134;10837.08
66135;10813.98
66136;10934.35
66137;10812.92
66138;10818.62
66139;10653.27
66140;10663.18
66141;10594.45
66142;10466.53
66143;10624.45
66144;10553.27
66145;10486.56
66146;10481.06
66147;10268.83
66148;10235.24
66149;9968.54
66150;9905.87
66151;9772.02
66152;9690.19
66153;9536.39
66154;9540.95
66155;9334.91
66156;9314.71
66157;9304.84
66158;9382.14
66159;9287.57
66160;9172.96
66161;9085.37
66162;9024.54
66163;8944.26
66164;9018.97
66165;8918.51
66166;9017.69
66167;8958.53
66168;8988.56
66169;9130.48
66170;9006.64
66171;9064.7
66172;9208.61
66173;9230.62
66174;9283.95
66175;9377.49
66176;9369.61
66177;9445.45
66178;9510.16
66179;9770.12
66180;9841.46
66181;9936.39
66182;9994.13
66183;10151.25
66184;10208.07
66185;10307.71
66186;10424.06
66187;10475.19
66188;10600.61
66189;10429.05
66190;10550.76
66191;10515.16
66192;10417.94
66193;10254.6
66194;10259.76
66195;10433.69
66196;10589.2
66197;10711.01
66198;10796.03
66199;10988.04
66200;11135.95
66201;11280.44
66202;11359.41
66203;11573.86
66204;11654.76
66205;11772.24
66206;11909.83
66207;11918.91
66208;11960.1
66209;11856.74
66210;11843.45
66211;11599.94
66212;11294.22
66213;10954.34
66214;10907.64
66215;10859.6
66216;10744.82
66217;10687.29
66218;10684.21
66219;10552.83
66220;10582.54
66221;10493.91
66222;10562.56
66223;10701.09
66224;10662.48
66225;10825.08
66226;10899.15
66227;10901.84
66228;11075.1
66229;11110.97
66230;11115.32
66231;11283.27
66232;11317.05
66233;11345.63
66234;11248.3
66235;11215.26
66236;11251.8
66237;11242.27
66238;11264.98
66239;11190.49
66240;11203.31
66241;11127.49
66242;11069.24
66243;10916.71
66244;10778.76
66245;10670.85
66246;10622.73
66247;10477.56
66248;10282.52
66249;10157.36
66250;10046.9
66251;9882.12
66252;9861.36
66253;9769.89
66254;9798.76
66255;9759.48
66256;9588.71
66257;9590.38
66258;9445.6
66259;9447.85
66260;9501.51
66261;9355.33
66262;9427.36
66263;9417.45
66264;9386.56
66265;9474.03
66266;9576.81
66267;9536.18
66268;9650.79
66269;9793.24
66270;9859.84
66271;9869.27
66272;9963.41
66273;9999.71
66274;10035.29
66275;10217.02
66276;10295.92
66277;10423.57
66278;10559.67
66279;10673.11
66280;10822.24
66281;10831.42
66282;10905.34
66283;11151.82
66284;11258.07
66285;11005.85
66286;11086.98
66287;10963.74
66288;10680.9
66289;10472.04
66290;10652.15
66291;10769.72
66292;10796.08
66293;10932.33
66294;10980.02
66295;11135.61
66296;11299.64
66297;11518.87
66298;11635.96
66299;11809.77
66300;11921.63
66301;12078.84
66302;12277.34
66303;12260.09
66304;12423.64
66305;12438.7
66306;12492.7
66307;12343.59
66308;12137.09
66309;11962.89
66310;11818.28
66311;11889.34
66312;11734.25
66313;11578.95
66314;11602.68
66315;11638.53
66316;11711.23
66317;11715.46
66318;11731.19
66319;11749.39
66320;11861.64
66321;11911.27
66322;11926.6
66323;12049.24
66324;12072.37
66325;12027.55
66326;12166.65
66327;12027.07
66328;12162.57
66329;12351.21
66330;12319.56
66331;12155.14
66332;12125.5
66333;12125.12
66334;12158.0
66335;12209.18
66336;12271.88
66337;12361.71
66338;12304.31
66339;12174.58
66340;12229.62
66341;12138.51
66342;12218.45
66343;12071.18
66344;11894.92
66345;11826.61
66346;11730.2
66347;11480.28
66348;11058.94
66349;10867.5
66350;10685.67
66351;10620.58
66352;10449.67
66353;10077.94
66354;10015.65
66355;9789.24
66356;9697.91
66357;9576.94
66358;9435.89
66359;9456.73
66360;9516.13
66361;9411.9
66362;9314.98
66363;9389.6
66364;9495.96
66365;9505.61
66366;9513.77
66367;9495.77
66368;9683.78
66369;9771.69
66370;9769.74
66371;9963.52
66372;10044.27
66373;10122.23
66374;10262.94
66375;10400.84
66376;10560.48
66377;10587.9
66378;10767.21
66379;10827.82
66380;11025.46
66381;10939.76
66382;10958.81
66383;10987.75
66384;10827.21
66385;10690.02
66386;10956.68
66387;11042.99
66388;11147.74
66389;11305.81
66390;11477.57
66391;11695.44
66392;11838.65
66393;11981.13
66394;12228.17
66395;12384.93
66396;12526.47
66397;12533.64
66398;12561.02
66399;12530.56
66400;12699.59
66401;12791.37
66402;12526.52
66403;12053.38
66404;12021.89
66405;12010.74
66406;11908.81
66407;11977.61
66408;12017.68
66409;12052.38
66410;11898.72
66411;11874.17
66412;12188.75
66413;12074.75
66414;11896.72
66415;11957.0
66416;12035.11
66417;12301.69
66418;12413.01
66419;12255.68
66420;12011.52
66421;11929.45
66422;12070.4
66423;12156.27
66424;12140.08
66425;12210.38
66426;11995.42
66427;12044.13
66428;11898.03
66429;11827.92
66430;11866.88
66431;12182.35
66432;12403.84
66433;12316.09
66434;12342.29
66435;12533.47
66436;12378.24
66437;12172.58
66438;12306.73
66439;12212.78
66440;12120.32
66441;12024.22
66442;11852.05
66443;11846.75
66444;11737.76
66445;11548.41
66446;11206.98
66447;10736.62
66448;10478.13
66449;10336.33
66450;10158.2
66451;9886.93
66452;9755.41
66453;9719.77
66454;9578.61
66455;9634.94
66456;9668.41
66457;9782.01
66458;9467.84
66459;9677.35
66460;9699.89
66461;9647.02
66462;9885.1
66463;9996.65
66464;10027.85
66465;9811.23
66466;10023.51
66467;10231.19
66468;10505.47
66469;10358.97
66470;10469.63
66471;10493.35
66472;10731.54
66473;10899.53
66474;11125.18
66475;11161.44
66476;11226.59
66477;11066.61
66478;10913.29
66479;11174.6
66480;11051.51
66481;10856.95
66482;10870.49
66483;10824.24
66484;10981.84
66485;11114.77
66486;11373.97
66487;11562.21
66488;11642.43
66489;11795.42
66490;11867.15
66491;12061.14
66492;12325.92
66493;12507.43
66494;12560.59
66495;12736.96
66496;12984.05
66497;12840.9
66498;12476.04
66499;12606.4
66500;12451.58
66501;12273.84
66502;12151.08
66503;12166.3
66504;11987.0
66505;12088.09
66506;12171.34
66507;12160.92
66508;12184.08
66509;12136.78
66510;12162.04
66511;12214.72
66512;12319.88
66513;12418.36
66514;12467.91
66515;12543.72
66516;12548.98
66517;12594.14
66518;12427.82
66519;12426.95
66520;12600.65
66521;12596.98
66522;12544.07
66523;12477.46
66524;12416.25
66525;12399.35
66526;12407.26
66527;12506.68
66528;12584.17
66529;12517.27
66530;12417.39
66531;12459.12
66532;12310.45
66533;12386.27
66534;12472.42
66535;12292.45
66536;12038.77
66537;11951.63
66538;11650.03
66539;11468.58
66540;11330.25
66541;11045.36
66542;10961.72
66543;10647.87
66544;10387.61
66545;9934.98
66546;9760.52
66547;9709.55
66548;9566.25
66549;9391.24
66550;9456.37
66551;9493.31
66552;9448.25
66553;9538.24
66554;9437.15
66555;9511.23
66556;9521.15
66557;9502.16
66558;9637.42
66559;9763.02
66560;9931.08
66561;9908.02
66562;9933.28
66563;9993.71
66564;10160.26
66565;10283.24
66566;10363.87
66567;10344.45
66568;10519.38
66569;10778.88
66570;10867.65
66571;11098.9
66572;11025.1
66573;10971.86
66574;11064.22
66575;11124.47
66576;10898.38
66577;10766.88
66578;10933.71
66579;11035.77
66580;11116.7
66581;11180.72
66582;11365.24
66583;11338.24
66584;11437.08
66585;11792.09
66586;11682.47
66587;11871.56
66588;12183.16
66589;12338.68
66590;12507.14
66591;12589.13
66592;12615.05
66593;12716.24
66594;12526.16
66595;12472.55
66596;12342.03
66597;12300.46
66598;12301.64
